date,agua_ha
2014-01-15,13.810291966600605
2014-01-15,13.630854960650275
2014-01-22,13.815590303213082
2014-01-31,13.995733754140817
2014-01-31,14.174464333615772
2014-02-07,13.905662050039254
2014-04-05,12.633354685250076
2014-04-05,12.633354685250076
2014-04-28,12.653488398988012
2014-06-15,12.38327318292356
2014-07-26,11.899358385727826
2014-07-26,11.71921496531767
2014-08-02,11.48785420386221
2014-08-27,12.215139287612017
2014-08-27,12.305211010024125
2014-09-19,9.165769875895183
2014-09-28,12.469459448242187
2014-09-28,12.379387731933594
2014-10-14,11.723100431626264
2014-10-14,11.633028709214155
2014-10-30,11.577219548435584
2014-10-30,11.577926005620021
2014-11-22,9.55042887975356
2014-12-01,12.020513713450713
2014-12-01,11.840370250315948
2015-01-09,14.197070571145451
2015-01-18,12.791951559125115
2015-01-18,12.882023299847772
2015-02-26,14.11229716703527
2015-03-30,13.115503355904371
2015-04-24,0.0
2015-04-24,0.0
2015-05-26,9.827708800766887
2015-05-26,10.233561406752642
2015-06-11,12.761221251364315
2015-06-11,12.851292973776424
2015-06-27,13.081240784768498
2015-06-27,12.991522307894837
2015-07-13,11.570155064769072
2015-07-13,11.588875845731847
2015-08-14,13.310128956011605
2015-08-14,13.310128956011605
2015-08-30,12.972095034466912
2015-08-30,12.701879842816522
2015-09-22,9.000814736830767
2015-10-01,11.546135969310088
2015-10-01,11.725572975260416
2015-10-08,11.236359780967563
2015-11-02,6.385202542485256
2015-11-02,6.205059073246975
2015-12-27,13.891533105827781
2016-01-28,14.762226491938575
2016-02-06,14.653433997754863
2016-02-06,14.645309880514708
2016-02-22,13.859743103386375
2016-02-22,13.859743103386375
2016-03-25,14.072736266587203
2016-03-25,13.9063684978889
2016-04-01,14.071676575066062
2016-06-13,12.965737035319009
2016-06-13,13.009536617982153
2016-06-29,13.259971315630743
2016-06-29,13.259971315630743
2016-07-15,11.938212858647365
2016-07-15,12.0275781482891
2016-07-22,13.018720508386949
2016-09-08,12.70647171298158
2016-09-17,12.64924967950559
2016-09-17,12.86330249535654
2016-10-19,13.589527881218405
2016-10-19,13.499456140495749
2016-10-26,13.247255080829694
2016-11-20,14.45033107235179
2016-11-20,14.45033107235179
2016-11-27,14.850885344669122
2016-12-06,14.60822152781767
2016-12-06,14.518149799302046
2016-12-13,15.218236691511567
2017-01-23,14.855123997874543
2017-01-23,14.742446024816177
2017-01-30,15.11792151082357
2017-02-24,14.37650757180607
2017-02-24,14.371915678830616
2017-03-12,17.805238106067137
2017-03-28,14.213672039699182
2017-03-28,14.213672039699182
2017-04-13,13.693375302997666
2017-04-13,13.854797972675398
2017-04-20,14.057194471244069
2017-04-29,13.618845397853478
2017-04-29,13.52877367544137
2017-06-16,10.165389440774355
2017-06-16,10.165389440774355
2017-06-23,9.451173654067096
2017-07-02,9.631317123305378
2017-07-02,9.631317123305378
2017-08-19,8.916041632510915
2017-08-19,9.006113348819508
2017-08-26,7.8362404846191405
2017-09-11,7.566025311279297
2017-09-20,8.01638394165039
2017-09-20,7.926312225341797
2017-11-07,10.081675778090533
2017-11-07,10.081675778090533
2017-11-14,10.261819241225298
2017-11-23,10.08167579640108
2017-11-23,10.17174751881319
2017-11-30,10.261819259535846
2017-12-09,10.080262918844785
2017-12-09,10.080262918844785
2018-01-10,9.626018810029873
2018-01-10,9.626018810029873
2018-02-18,8.46144427131204
