date,agua_ha
2014-01-15,13.860167516467529
2014-01-22,13.885950933742153
2014-01-31,14.06502201937807
2014-02-07,13.825554191367956
2014-02-16,13.824847820853442
2014-02-23,13.440216014571845
2014-03-04,13.84921843556124
2014-03-11,13.663436724757778
2014-03-27,13.680036991349768
2014-04-05,13.509089458701936
2014-04-12,13.57407785065296
2014-04-21,13.144943194915173
2014-06-15,11.787605908681831
2014-07-26,12.463272498803233
2014-08-11,12.376385884626801
2014-08-27,12.814350606186812
2014-10-14,13.194743996342678
2014-10-30,13.320482082471658
2014-11-06,13.457169559876684
2014-11-15,13.460701431573607
2014-11-22,13.325426903147978
2014-12-01,13.405249557483149
2014-12-08,13.415492271800321
2015-01-09,13.173198846674902
2015-01-18,12.977880789220475
2015-02-03,4.233068280029297
2015-02-19,13.06794607689951
2015-02-26,13.077835632419962
2015-03-07,12.972582712904988
2015-03-30,12.567112588776235
2015-04-08,12.681548187160118
2015-04-15,12.151045999109606
2015-04-24,12.151045956384996
2015-05-26,11.433348727907667
2015-06-11,11.348228631591796
2015-07-13,11.618424658203125
2015-07-29,12.056742415244907
2015-08-14,12.242170842931412
2015-09-06,13.006489926949296
2015-10-08,13.208165458266315
2015-11-09,13.37452130335191
2015-11-18,13.10821061506683
2015-11-25,13.420790270134422
2015-12-11,0.0
2015-12-20,13.448692768267467
2015-12-27,13.458582266941445
2016-01-05,13.5507667511106
2016-01-21,13.694164792887372
2016-02-13,13.723833467131973
2016-02-22,13.635887256362016
2016-02-29,13.635887256362016
2016-03-09,13.286222036084943
2016-03-16,13.42184980195887
2016-03-25,13.3469720209578
2016-04-01,13.205339846957338
2016-04-26,12.421241830408434
2016-05-28,11.347169186939913
2016-06-29,10.987967504882812
2016-07-31,9.63698765258789
2016-08-23,9.997248986816405
2016-09-08,9.90718364868164
2016-09-24,9.727052954101563
2016-10-19,9.366791680908204
2016-10-26,8.556203503417969
2016-11-27,9.727052856445313
2016-12-06,9.45685714111328
2016-12-13,9.096595874023437
2016-12-22,9.006530487060546
2017-01-14,6.844962841796875
2017-01-23,0.0
2017-01-30,0.0
2017-02-08,0.0
2017-02-15,0.09006530151367187
2017-02-24,0.0
2017-03-03,0.0
2017-03-19,0.0
2017-03-28,0.0
2017-04-04,0.0
2017-04-13,0.0
2017-04-20,0.0
2017-04-29,0.0
2017-05-06,0.0
2017-05-15,0.0
2017-05-22,0.0
2017-06-07,0.0
2017-06-16,0.0
2017-06-23,0.0
2017-07-02,0.0
2017-08-19,0.270195849609375
2017-09-11,0.09006528930664062
2017-09-20,0.0
2017-10-06,1.1708485412597656
2017-10-13,1.3509799926757813
2017-10-22,0.7205224304199219
2017-10-29,0.7205225036621093
2017-11-07,1.4410448425292968
2017-11-14,1.8013063415527344
2017-11-23,5.49398344116211
2017-11-30,0.0
2017-12-09,7.925746710205078
2017-12-25,7.925746826171875
2018-01-10,8.376073211669922
2018-01-17,8.195942602539063
2018-02-02,5.944309558105469
2018-02-18,7.565485369873047
2018-02-27,6.844962866210937
2018-03-06,5.493982781982422
2018-03-15,5.13372152709961
2018-03-22,4.413198828125
2018-03-31,3.0622196350097655
2018-04-07,2.341697326660156
2018-04-16,1.170848663330078
2018-04-23,0.0
2018-05-02,0.090065283203125
2018-05-09,0.45032640991210937
2018-05-18,0.45032640991210937
2018-05-25,0.45032640991210937
2018-06-03,0.18013057250976564
2018-07-05,12.067691507496553
2018-07-21,11.528359307861328
2018-08-22,10.537640563964844
2018-11-17,11.168098150634766
2018-12-03,11.708489904785155
2018-12-19,11.52835923461914
2019-01-04,11.43829404296875
2019-01-20,11.078032702636719
2019-01-29,11.61842455444336
2019-02-05,11.347169119801242
2019-02-14,10.987967547607422
2019-02-21,10.62770619506836
2019-03-02,10.717771575927735
2019-03-09,10.62770619506836
2019-03-18,10.537640930175781
2019-03-25,10.267444848632813
2019-04-03,9.907183868408204
2019-04-10,10.62770625
2019-04-19,9.727052850341797
2019-04-26,9.006530364990235
2019-05-05,8.376073150634765
2019-05-12,5.9443093811035155
2019-05-21,1.350979180908203
2019-05-28,0.09006526489257813
2019-06-06,0.0
2019-07-08,0.0
2019-07-24,0.0
2019-08-09,0.0
2019-08-16,0.18013062133789062
2019-08-25,0.0
2019-09-01,1.6211752258300782
2019-09-17,0.0
2019-09-26,0.5403916748046875
2019-10-19,0.09006526489257813
2019-11-04,0.36026111450195314
2019-11-13,0.36026111450195314
2019-11-20,0.270195849609375
2019-11-29,0.36026111450195314
2019-12-06,0.36026111450195314
2019-12-15,0.270195849609375
2019-12-31,0.18013057250976564
2020-01-16,0.0
2020-02-08,0.0
2020-02-17,0.0
2020-02-24,0.0
2020-03-04,0.0
2020-03-11,0.0
2020-03-20,0.0
2020-03-27,0.0
2020-04-05,0.0
2020-04-12,0.0
2020-04-21,0.0
2020-04-28,0.0
2020-05-14,0.0
2020-05-23,0.0
2020-06-08,0.0
2020-06-15,0.0
2020-07-10,8.105877325439453
2020-09-03,2.792023645019531
2020-09-28,2.88208916015625
2020-10-05,5.043656231689453
2020-10-14,3.96287236328125
2020-10-21,4.9535911193847655
2020-10-30,4.8635256958007815
2020-11-15,4.503264288330078
2020-11-22,4.143003094482422
2020-12-01,3.962872607421875
2020-12-08,4.052937780761718
2020-12-17,2.431762628173828
2020-12-24,2.0715014892578125
2021-01-02,2.071501452636719
2021-01-09,1.2609139526367188
2021-01-18,2.1707503161142387
2021-01-25,0.54039169921875
2021-02-03,0.54039169921875
2021-02-10,0.36026114501953127
2021-02-19,0.36026114501953127
2021-02-26,0.09006528930664062
2021-03-07,0.0
2021-03-14,0.0
2021-03-23,0.0
2021-03-30,0.0
2021-04-08,0.0
2021-04-15,0.0
2021-04-24,0.0
2021-05-10,0.0
2021-05-17,0.09006528930664062
2021-05-26,0.0
2021-07-04,3.9628724243164064
2021-07-29,2.341697766113281
2021-08-14,1.1708487365722657
2021-10-08,12.786094830537685
2021-11-02,13.33496317303826
2021-11-09,13.13646640838025
2021-11-18,13.330018518377567
2021-11-25,13.177083885498048
2021-12-04,13.539817537913603
2021-12-11,13.51050222661037
2021-12-20,13.396772754025928
2021-12-27,13.540170900495944
2022-01-05,13.600567595262715
2022-01-12,13.410194186365464
2022-01-21,13.156245509535845
2022-01-28,13.635887256362016
2022-02-06,13.72595256369198
2022-02-22,13.776106544141586
2022-03-01,13.606925136144305
2022-03-10,13.781051381285428
2022-03-26,13.500965913349226
2022-04-02,13.450811932899622
2022-04-11,13.50732354032629
2022-05-04,13.17496488245347
2022-05-13,12.733821396604052
2022-05-29,12.21815326573989
2022-06-30,11.977626144947726
2022-08-01,11.068143185364965
2022-08-08,11.15714876756855
2022-09-09,9.907183642578126
2022-09-25,9.276726165771484
2022-10-20,8.195942419433594
2022-10-27,9.366791680908204
2022-11-05,9.817118298339844
2022-11-12,9.63698765258789
2022-12-07,9.546922467041016
2022-12-14,9.096595776367188
2022-12-30,8.916465106201171
2023-01-08,9.546922570800781
2023-01-15,9.00653046875
2023-01-24,8.466138525390624
2023-01-31,9.006530572509766
2023-02-09,7.655550634765625
2023-02-16,4.503264489746094
2023-02-25,3.962872637939453
2023-03-04,0.0
2023-03-13,0.0
2023-03-20,0.0
2023-03-29,0.0
2023-04-05,0.0
2023-04-14,0.0
2023-04-30,0.0
2023-05-07,0.0
2023-06-01,0.0
2023-06-08,0.0
2023-06-17,0.0
2023-06-24,0.0
2023-07-03,0.0
2023-07-10,0.0
2023-07-19,0.0
2023-07-26,0.0
2023-08-11,0.54039169921875
2023-09-05,0.270195849609375
2023-09-12,0.2701958679199219
2023-09-21,0.0
2023-09-28,0.0
2023-10-14,0.0
2023-11-08,0.0
2023-11-15,0.0
2023-11-24,0.0
2023-12-17,0.0
2024-01-11,0.0
2024-01-18,0.0
2024-01-27,0.0
2024-02-03,0.0
2024-02-12,0.0
2024-02-19,0.0
2024-02-28,0.0
2024-03-06,0.0
2024-03-15,0.0
2024-03-22,0.0
2024-03-31,0.0
2024-04-07,0.0
2024-04-16,0.0
2024-04-23,0.0
2024-05-02,0.0
2024-05-09,0.0
2024-05-18,0.0
2024-05-25,0.0
2024-06-03,0.0
2024-06-10,0.0
2024-07-05,8.10587723388672
2024-07-21,8.73633519897461
2024-09-30,12.659297028569242
2024-10-09,13.130815254815795
2024-10-16,12.943973964412915
2024-10-25,13.350150688644112
2024-11-10,13.472003692076443
2024-11-17,13.447279881591799
2024-11-26,13.463173798588773
2024-12-03,13.623525379279643
2024-12-12,11.869548095918544
2024-12-28,13.584673599518423
2025-01-04,3.062221514892578
2025-01-20,11.638556360844632
2025-01-29,13.659198341638904
2025-02-05,12.990242616325828
