date,agua_ha
2014-01-04,6.938409536755133
2014-01-04,6.763705101653456
2014-01-20,5.129954473876953
2014-02-05,6.319003080671721
2014-02-05,5.748302188960057
2014-03-09,7.436405078460097
2014-03-09,7.346406042815566
2014-03-25,7.0767611600988065
2014-03-25,7.0767611600988065
2014-04-10,7.0764083377374405
2014-04-10,6.986762002383963
2014-04-26,7.176995486366424
2014-04-26,6.993467984236177
2014-07-15,4.482666216969209
2014-07-15,3.8526716490981157
2014-07-31,0.17999840698242187
2014-07-31,0.17999840698242187
2014-08-16,0.0
2014-12-06,0.0
2015-01-07,7.072526402372474
2015-01-07,6.84170484267291
2015-01-23,6.404767507060929
2015-01-23,6.1700635194307205
2015-02-08,6.6546473713953365
2015-02-08,6.567118897513596
2015-02-24,7.201701377695122
2015-02-24,7.116643396355125
2015-03-12,6.964526998458564
2015-03-12,6.351826708984375
2015-03-28,7.130408057693782
2015-03-28,6.789469859403724
2015-04-13,6.173593133329503
2015-04-13,5.998888698227826
2015-05-15,6.169357927868413
2015-05-15,6.079358678600834
2015-07-02,5.631480112161075
2015-07-02,5.5933626736510025
2015-07-18,5.65265650627585
2015-07-18,5.640656669850069
2015-08-03,6.136534437231924
2015-08-03,6.136534437231924
2015-08-19,3.956436984791475
2015-08-19,3.776438644947725
2015-09-20,6.0962994066904095
2015-09-20,5.942418417849073
2015-11-07,7.39405264466529
2015-11-07,7.325229740684361
2015-11-23,7.139584520933863
2015-11-23,7.139584520933863
2015-12-09,0.9899923034667969
2015-12-09,0.8099937072753907
2015-12-25,5.039955718994141
2015-12-25,4.769957940673828
2016-01-10,7.312171140950523
2016-01-10,7.312171140950523
2016-01-26,7.533110261230471
2016-01-26,7.533110261230471
2016-02-11,6.664529540872014
2016-02-11,6.579471559532016
2016-03-14,7.302641619107119
2016-03-14,7.21299528375364
2016-03-30,6.835351736294617
2016-03-30,6.662412227160884
2016-05-01,6.855469123463352
2016-05-01,6.911233379313152
2016-05-17,6.944762547727099
2016-05-17,6.511707961760876
2016-06-02,6.4111206182262945
2016-06-02,6.184887496337891
2016-06-18,6.503942959223728
2016-06-18,6.503942959223728
2016-08-05,3.6899677856445314
2016-08-05,3.5099690002441406
2016-08-21,0.08999920654296875
2016-08-21,0.08999920654296875
2016-09-06,6.38570886311849
2016-09-06,6.117476035180185
2016-10-24,4.949956658935547
2016-10-24,4.769958013916016
2016-11-25,4.949956732177735
2016-11-25,4.6799587890625
2016-12-11,6.14147592471852
2016-12-11,6.14147592471852
2016-12-27,6.542766708457798
2016-12-27,6.542766708457798
2017-01-12,6.600295461425782
2017-01-12,6.441473283763212
2017-01-28,6.924292446863512
2017-01-28,6.924292446863512
2017-02-13,6.49617867280848
2017-02-13,6.627824689797795
2017-03-01,6.76829384684245
2017-03-01,6.76829384684245
2017-03-17,6.558648548057406
2017-03-17,6.480649320355583
2017-04-02,6.826175922229244
2017-04-02,6.682177269837623
2017-04-18,6.446061557018804
2017-04-18,6.446061557018804
2017-05-04,6.16335852407418
2017-05-04,6.16335852407418
2017-05-20,5.359365905163335
2017-06-05,5.0953681423052615
2017-06-05,5.005368893037684
2017-07-23,4.302669287037569
2017-07-23,4.302669287037569
2017-09-09,6.785234971540864
2017-09-09,6.729470715691064
2017-10-11,0.0
2017-10-11,0.0
2017-10-27,5.39642301384421
2017-10-27,5.39642301384421
2017-11-12,5.126425449146944
2017-11-12,4.769958227539062
2017-11-28,6.264298259516697
2017-11-28,6.0842996389112285
2017-12-14,5.989359196729474
2017-12-14,5.899360063428692
2018-01-15,6.1534753827263335
2018-01-15,5.814301892879711
2018-03-04,5.719714757798139
2018-03-04,5.724656098967907
2018-03-20,6.028888653037876
2018-03-20,5.580657466945274
2018-04-05,5.845361340523514
2018-04-05,5.587363541044347
2018-04-21,5.095368307100183
2018-04-21,5.061133454063265
2018-05-23,4.306199129638672
2018-05-23,4.114200745849609
2018-07-26,2.7762119958496094
2018-07-26,2.7762119958496094
2018-08-11,3.136209169921875
2018-08-11,3.046209871826172
2018-08-27,2.9699751892089843
2018-08-27,2.8799760314941407
2018-09-12,2.9562106896972655
2018-09-12,2.9562106896972655
2018-09-28,2.789976824951172
2018-09-28,2.699977600097656
2018-10-30,3.046209847412109
2018-10-30,3.046209847412109
2018-11-15,3.136209169921875
2018-11-15,3.136209169921875
2018-12-01,3.7542038769531247
2018-12-01,3.664204554443359
2018-12-17,3.5742053051757807
2018-12-17,3.4962058923339843
2019-02-03,4.204200581054687
2019-02-03,4.0242021008300775
2019-02-19,3.766204256591797
2019-02-19,3.856203438720703
2019-03-07,2.776212575683594
2019-03-07,2.6099787353515627
2019-03-23,0.8999927612304688
2019-03-23,0.6299948913574219
2019-04-08,0.0
2019-04-08,0.0
2019-04-24,0.0
2019-04-24,0.0
2019-05-10,0.0
2019-05-10,0.0
2019-06-11,0.0
