date,agua_ha
2014-01-22,6.797348847225416
2014-03-11,6.514067147575829
2014-04-28,6.395032312107461
2014-07-17,6.40033061051911
2014-08-18,6.239262711684284
2014-10-05,5.779724610835057
2014-12-24,6.0414600101725275
2015-02-26,6.4843967356244265
2015-03-30,6.382316423124427
2015-05-01,6.31697090035233
2015-07-04,5.3929497447055
2015-07-20,5.690360168983609
2015-08-05,5.96233892032399
2015-08-21,0.02189959099264706
2015-09-06,6.2318450929888565
2015-09-22,5.945384361093559
2015-12-11,5.774779559445849
2016-01-28,6.9160304484767545
2016-02-13,6.671602841030946
2016-02-29,6.868699084017887
2016-04-17,6.106099096751494
2016-07-06,6.442716845391966
2016-07-22,6.61861998819987
2016-08-07,6.603078331538182
2016-08-23,6.465676103395948
2016-09-08,6.204647186662264
2016-09-24,6.144599927619486
2016-10-26,6.099741074721393
2016-11-27,5.768068320073146
2016-12-29,0.5404252014160156
2017-01-30,5.691419733910655
2017-02-15,4.731723383477903
2017-03-19,5.5020942678414135
2017-04-20,5.321952550312117
2017-05-06,5.3223057390759045
2017-06-23,4.323401977539063
2017-07-25,3.3326223266601565
2017-08-26,2.792197064208984
2017-10-29,1.9815591735839844
2017-11-14,1.9815591491699218
2017-11-30,1.8914882751464843
2018-02-18,1.170921337890625
2018-04-07,1.1709212951660157
2018-05-09,0.8106378173828125
2018-05-25,2.0716300598144533
2018-06-10,1.8014174255371094
2018-06-26,1.9815591674804687
2018-07-12,1.4411339477539062
2018-07-28,0.9907795776367188
2018-08-13,0.8106378295898438
2018-09-14,0.63049609375
2018-11-17,0.45035435791015627
2018-12-19,0.450354345703125
2019-01-04,0.0
2019-01-20,0.0
2019-02-05,0.0
2019-03-09,0.18014174194335938
2019-04-10,0.18014174194335938
2019-04-26,0.0
2019-06-29,0.0
2019-07-31,0.0
2019-08-16,0.0
2019-09-01,0.0
2019-09-17,6.333925372841032
2019-10-19,4.891025333395565
2019-11-04,5.31771399947821
2019-11-20,5.432157004562079
2019-12-06,4.852877635067211
2019-12-22,4.895617141424441
2020-02-08,5.195500127455769
2020-02-24,5.1810181326593145
2020-03-11,3.736351895273246
2020-03-27,4.927053558493222
2020-04-12,4.306800721914255
2020-04-28,4.568889316023284
2020-06-15,4.546989804208793
2020-07-01,3.1524806823730467
2020-09-03,1.8914883361816406
2020-09-19,3.7829767944335937
2020-10-05,2.341842663574219
2020-12-08,3.3326223571777343
2020-12-24,2.702126220703125
2021-02-10,2.702126202392578
2021-02-26,2.8822679443359376
2021-03-30,2.34184267578125
2021-04-15,1.4411339294433594
2021-05-17,1.5312048217773437
2021-07-04,1.0808504455566406
2021-07-20,1.1709213134765626
2021-08-05,2.2517718017578123
2021-09-06,0.8106378295898438
2021-10-08,1.3510630737304687
2021-11-09,1.4411340026855468
2021-12-27,2.2517718017578123
2022-02-13,2.3418426696777344
2022-03-01,2.2517718078613282
2022-03-17,2.0716300354003905
2022-05-04,0.9007087036132813
2022-06-05,0.9007086975097657
2022-07-07,0.8106378234863282
2022-07-23,0.5404252197265625
2022-08-08,0.6304960876464843
2022-08-24,0.6304960876464843
2022-09-25,0.5404252197265625
2022-10-11,0.45035435791015627
2022-10-27,0.36028348388671877
2022-11-12,0.36028348388671877
2022-11-28,0.7205669494628906
2022-12-14,0.2702126098632813
2022-12-30,0.5404252197265625
2023-01-15,0.36028348388671877
2023-02-16,0.2702126098632813
2023-03-04,0.0900708740234375
2023-05-07,0.0900708740234375
2023-06-08,0.0900708740234375
2023-06-24,0.0
2023-07-10,0.0
2023-07-26,0.0
2023-08-11,0.0
2023-08-27,0.0
2023-09-12,0.0
2023-09-28,0.0
2023-10-14,0.2702126708984375
2023-11-15,0.0
2023-12-17,0.0
2024-01-02,0.0
2024-02-19,0.0
2024-03-06,0.0
2024-03-22,0.0
2024-05-25,0.0
2024-06-26,3.96311845703125
2024-07-28,0.6304961303710938
2024-08-13,2.251771887207031
2024-08-29,1.8914883850097657
2024-09-14,0.0
2024-09-30,1.260992218017578
2024-11-01,0.8106378601074219
2024-11-17,0.5404252136230469
2025-01-04,1.080850469970703
2025-02-05,1.7113465881347656
