date,agua_ha
2014-01-15,23.490550951430382
2014-01-31,24.181387599595016
2014-02-16,24.207523841935704
2014-03-20,23.297357971622247
2014-04-05,21.13443265687232
2014-04-21,20.167403220095164
2014-05-23,18.4406657441502
2014-07-26,15.310709503173829
2014-08-27,17.17059866438324
2014-09-12,17.799980122118185
2014-10-30,19.14809988853305
2014-11-15,20.35635692294252
2014-12-01,20.733209144837623
2014-12-17,21.33680805879481
2015-02-19,24.11604816966338
2015-04-08,10.447307592773438
2015-04-24,0.0
2015-05-10,0.0
2015-05-26,0.0
2015-06-11,0.0
2015-06-27,0.0
2015-07-13,0.0
2015-07-29,0.0
2015-08-14,0.0
2015-08-30,0.0
2015-09-15,1.3509455505371093
2015-10-01,0.0
2015-11-18,0.0
2015-12-04,5.133590100097656
2016-01-05,0.9906931579589844
2016-01-21,0.18012600708007812
2016-02-06,0.0
2016-02-22,0.0
2016-03-25,0.0
2016-04-10,0.0
2016-06-13,0.0
2016-06-29,0.0
2016-07-31,0.0
2016-09-17,1.531071112060547
2016-10-03,6.844790283203125
2016-12-06,0.3602521545410156
2016-12-22,0.09006298217773437
2017-01-07,0.0
2017-01-23,2.2515764465332033
2017-02-08,9.186427905273437
2017-02-24,17.292098345947267
2017-03-28,0.0
2017-04-13,7.745421002197266
2017-06-16,2.791954968261719
2017-07-02,0.0
2017-07-18,0.0
2017-08-03,3.3323319396972657
2017-08-19,22.05272229417988
2017-09-20,23.625116213498586
2017-10-06,23.887181768415868
2017-10-22,22.66267849882238
2017-11-07,24.150307346311088
2017-11-23,24.052121006673183
2017-12-09,21.035540379231772
2017-12-25,23.782638283475993
2018-01-10,23.818310333323765
2018-01-26,21.16021587340112
2018-02-11,16.10750584396063
2018-02-27,21.250632186494716
2018-03-15,17.382161254882813
2018-04-16,1.4410082275390625
2018-05-18,16.751721099853516
2018-07-05,0.0
2018-07-21,0.0
2018-08-06,0.0
2018-08-22,0.0
2018-09-23,22.688460957031253
2018-10-25,23.00633051894244
2018-11-10,22.841391435307525
2018-12-12,23.246145321810857
2019-01-13,22.19682357352463
2019-01-29,22.900727303371056
2019-02-14,21.500336169960175
2019-03-02,18.823169610595702
2019-03-18,0.0
2019-04-03,0.0
2019-05-21,0.0
2019-07-08,0.0
2019-07-24,0.0
2019-08-09,0.0
2019-08-25,0.0
2019-09-26,0.0
2019-10-28,0.0
2019-11-29,0.0
2019-12-15,0.4503150817871094
2019-12-31,0.09006292724609374
2020-01-16,5.493843884277344
2020-02-17,9.456618695068359
2020-03-04,2.7919549133300783
2020-03-20,2.8820180053710938
2020-04-05,2.251576593017578
2020-04-21,0.0
2020-05-07,0.0
2020-05-23,0.0
2020-06-08,0.0
2020-07-10,0.0
2020-07-26,0.0
2020-08-11,0.0
2020-09-12,0.0
2020-09-28,1.7111981689453124
2020-10-14,0.5403783447265625
2020-10-30,0.0
2020-11-15,0.0
2020-12-01,0.0
2020-12-17,0.0
2021-01-02,0.0
2021-01-18,0.0
2021-02-03,0.0
2021-02-19,0.0
2021-03-07,0.0
2021-03-23,0.0
2021-04-08,0.0
2021-04-24,0.0
2021-05-10,0.09006307373046875
2021-07-13,0.0
2021-07-29,0.0
2021-09-15,15.844730111658434
2021-11-02,24.60168186631147
2021-11-18,24.84644132956112
2021-12-04,24.919198156115964
2022-01-05,24.44627906611424
2022-02-06,24.39824566681507
2022-02-22,24.294408290728402
2022-03-10,23.485960754562083
2022-03-26,21.81926542090323
2022-04-11,22.18764081291648
2022-05-13,20.51246919581993
2022-06-30,18.90970058588963
2022-07-16,0.0
2022-08-01,19.629144743030025
2022-08-17,19.99045617060643
2022-10-04,6.394474084472656
2022-11-05,13.149199951171875
2022-11-21,1.5310719116210938
2022-12-07,16.481530706787108
2023-01-08,19.087001046717027
2023-02-09,15.75890970796473
2023-02-25,16.02803932128906
2023-03-13,7.441327110882927
2023-04-14,2.882018035888672
2023-04-30,2.701891876220703
2023-06-17,1.9813873718261719
2023-07-03,4.0528377990722655
2023-07-19,0.0
2023-09-05,18.462917346191407
2023-09-21,19.00329548950195
2023-10-23,11.257876623535156
2023-11-08,15.668846762408089
2023-11-24,12.696768002642463
2024-01-27,0.09006304931640625
2024-02-28,0.0
2024-03-15,0.0
2024-03-31,0.0
2024-04-16,0.0
2024-05-02,0.0
2024-05-18,0.0
2024-06-03,0.0
2024-07-05,13.95976483154297
2024-07-21,0.0
2024-08-06,0.0
2024-09-23,22.74744336483226
2024-10-09,23.75756183687098
2024-11-10,24.26791902413163
2024-11-26,24.756378347383386
2024-12-12,24.443100199860222
2024-12-28,24.89800682528627
2025-01-13,24.274982736481313
2025-01-29,23.046240888384656
2025-02-14,24.04435083409927
