date,agua_ha
2014-03-01,100.19272219901292
2014-03-01,100.45960441408646
2014-08-08,124.57835572849649
2014-08-08,124.74405517144899
2014-11-12,109.88579026386336
2014-11-12,114.56062644550397
2014-12-14,114.80281333199297
2014-12-14,114.44321057930742
2015-01-15,120.6389641259526
2015-01-15,122.57588104949352
2015-01-31,114.0268718115234
2015-01-31,113.23927052396886
2015-02-16,129.86523613697724
2015-02-16,129.60188034265855
2015-03-20,130.60771028866043
2015-03-20,130.5206302006501
2015-04-05,131.91073464764767
2015-04-05,131.82083440961054
2015-04-21,130.9317064820772
2015-04-21,131.0216067567354
2015-05-07,133.87938151853075
2015-05-07,133.8078138197476
2015-09-12,133.9230981206198
2015-09-12,133.9230981206198
2015-12-01,9.219948650979436
2015-12-01,18.08875043126723
2016-02-03,18.21885311645508
2016-02-03,15.432982229003906
2016-02-19,80.38427718221025
2016-02-19,81.28328360921222
2016-07-12,129.96289094511144
2016-08-29,131.0568589639103
2016-09-14,124.9757003225768
2016-09-14,125.0585494151396
2016-11-17,100.38916975456686
2016-11-17,109.28296969374712
2016-12-03,38.04566826789408
2016-12-03,56.209840443330656
2017-01-20,107.75499233676084
2017-01-20,106.8559805691827
2017-02-05,72.0668568845023
2017-02-05,70.25473854882331
2017-03-09,129.52114397149776
2017-03-09,129.5200866111606
2017-03-25,132.08419065625955
2017-03-25,132.17585383671775
2017-04-10,131.30646368286133
2017-04-10,131.39636458618165
2017-05-12,130.9017353759048
2017-05-12,130.81183461906883
2017-06-13,127.85745832076725
2017-07-31,115.24773599657244
2017-07-31,115.15783539232439
2017-09-01,92.39781271187574
2017-09-01,94.86848638576132
2017-11-20,93.58803372498755
2017-11-20,94.94534236433441
2017-12-22,85.88440899974148
2017-12-22,85.91684360195981
2018-01-07,103.63115510150982
2018-01-07,104.4205178959147
2018-02-24,90.4760482242599
2018-02-24,90.65584850502164
2018-03-28,131.99253027204924
2018-03-28,131.85080472675395
2018-04-13,130.77270358810125
2018-04-13,130.77270358810125
2018-05-15,132.8217295340265
2018-05-15,132.8217295340265
2018-11-07,2.6578906072639015
2018-11-07,3.884422077277689
2018-11-23,64.43098351146025
2018-11-23,71.19292802167107
2019-02-27,128.80194249413586
2019-02-27,128.80194249413586
2019-03-15,129.30750171085134
2019-03-15,129.30750171085134
2019-03-31,129.7488952716902
2019-03-31,129.8338597007841
2019-08-06,132.52241246117686
2019-11-26,59.77445867115692
2019-11-26,50.19528349760168
2019-12-28,94.06716072416417
2019-12-28,96.64645135699105
2020-01-29,29.405659484576063
2020-01-29,32.685099106014476
2020-02-14,34.159475642305274
2020-02-14,35.9352781001551
2020-03-01,105.34666250923902
2020-03-01,104.8971586701277
2020-04-02,130.80372763774795
2020-04-02,130.96484327205883
2020-04-18,129.13087430096795
2020-04-18,129.13087430096795
2020-07-23,71.92089125100529
2020-07-23,71.9402955918974
2020-08-24,47.74645162568934
2020-08-24,52.421284078081925
2020-10-11,24.034881917940027
2020-10-11,23.171834289263558
2020-11-28,77.0470517695169
2020-11-28,79.03368178287282
2020-12-30,78.20308805551566
2020-12-30,78.29298858652152
2021-01-15,103.88257561872892
2021-01-15,103.7507189683383
2021-01-31,105.6248738456696
2021-01-31,106.34408050460517
2021-04-05,69.91138340298518
2021-04-05,69.73440234659827
2021-10-30,7.196292219381893
2021-10-30,13.653282764246324
2021-12-01,107.24940056188244
2021-12-01,106.53548853845932
2022-01-02,118.10272388499536
2022-01-02,116.07237677763095
2022-01-18,126.52974972354663
2022-01-18,126.1771983282351
2022-02-03,126.1729707117896
2022-02-03,126.08307014416265
2022-06-11,115.65565426432288
2022-06-11,115.47585260416663
2022-08-14,93.37792014734605
2022-08-14,91.03133985351562
2022-10-17,0.0
2022-10-17,0.0
2022-12-20,82.60462785419537
2022-12-20,82.06522502826763
2023-01-05,35.18288842036229
2023-01-05,29.844567346406826
2023-01-21,102.95776699520333
2023-01-21,102.48499280907724
2023-02-22,100.7705616975672
2023-02-22,103.59238918141085
2023-03-10,117.09297674201517
2023-03-10,116.73443085485121
2023-03-26,126.15428123597384
2023-03-26,126.24418169373753
2023-04-11,122.57412733606675
2023-04-27,122.95699214728859
2023-04-27,122.95699237311867
2023-06-14,127.75944485184013
2023-06-14,127.67165991352154
2023-08-17,130.5449530058498
2023-08-17,130.5449530058498
2023-09-18,125.32719363034714
2023-10-20,34.66600323400161
2023-10-20,30.800272844597313
2023-11-05,110.04230524208218
2023-11-05,110.83061255007274
2024-01-08,0.08990060424804687
2024-02-09,114.31805456643495
2024-02-09,113.55090330056584
2024-02-25,128.18145054563036
2024-02-25,128.09155005124558
2024-04-13,128.73953941399068
2024-04-13,128.8262667377786
2024-05-15,126.38979181992474
2024-05-31,130.52168549560545
2024-05-31,130.44024619104724
2024-07-02,126.57875394583908
2024-08-19,125.35963505316042
2024-08-19,125.17983428411745
2024-09-04,19.282492879136026
2025-01-10,62.544076392798324
2025-01-10,59.487453919653795
