date,agua_ha
2014-01-09,0.8105595458984375
2014-02-10,0.450310888671875
2014-04-15,0.0
2014-05-17,0.0
2014-06-02,0.0
2014-07-04,0.003178666561351103
2014-07-20,0.0
2014-08-21,5.67391469116211
2014-10-08,12.450823237663718
2014-10-24,13.708513611701514
2014-11-09,10.846658672186159
2014-11-25,8.820438659237134
2014-12-11,5.8529801786534925
2015-01-28,2.7004521889361213
2015-02-13,2.5203278420122928
2015-03-01,1.7998305824908085
2015-04-02,0.9006216979980469
2015-04-18,0.3602487182617187
2015-05-04,0.3602487182617187
2015-06-05,0.0
2015-06-21,0.0
2015-07-23,4.052796984863281
2015-08-24,3.152175390625
2015-10-11,2.161491925048828
2015-10-27,1.9803080656163832
2015-11-12,2.2501414040240117
2015-12-14,1.709768467012293
2016-01-15,1.2594576637896369
2016-01-31,0.8102064035931755
2016-02-16,0.6300820627728629
2016-03-03,0.3602487182617187
2016-03-19,0.27018654174804685
2016-04-04,0.0
2016-04-20,0.0
2016-05-06,0.0
2016-06-07,2.521740338134766
2016-06-23,1.3509323669433593
2016-07-25,3.602486279296875
2016-08-26,3.2411781400792736
2016-10-29,6.209343604377298
2016-11-14,4.05138440329159
2016-11-30,3.150762992158777
2016-12-16,2.7908674833409925
2017-01-01,2.3405567289464613
2017-01-17,1.9799548988970586
2017-02-02,1.5296441445025275
2017-03-06,0.450310888671875
2017-03-22,0.3602487182617187
2017-04-07,0.0
2017-04-23,0.0
2017-05-09,0.0
2017-06-10,0.0
2017-07-12,0.0
2017-07-28,0.0
2017-08-13,0.0
2017-08-29,10.392109646522671
2017-09-14,4.953417864990234
2017-10-16,2.3405566862218516
2017-11-01,2.3405567289464613
2017-11-17,1.4399351347081801
2017-12-03,0.9906838684082031
2018-01-20,0.6304352355957031
2018-02-05,0.5403730651855468
2018-02-21,0.450310888671875
2018-03-09,0.3602487182617187
2018-04-10,0.0
2018-04-26,0.0
2018-05-12,0.0
2018-05-28,0.0
2018-07-15,0.0
2018-08-16,0.0
2018-09-01,1.440994647216797
2018-10-03,1.8012432861328125
2018-11-04,2.520327878633387
2018-11-20,2.0700170693072146
2019-01-23,0.9002685556927849
2019-02-08,0.7201442331830192
2019-02-24,0.6300820627728629
2019-03-28,0.3602487182617187
2019-04-13,0.0
2019-04-29,0.0
2019-05-15,0.0
2019-06-16,0.0
2019-07-02,0.0
2019-07-18,0.0
2019-08-03,0.0
2019-08-19,8.189650632396024
2019-09-04,4.322983142089844
2019-10-06,8.905556378604665
2019-10-22,5.3977250342514935
2019-11-23,2.700805331241383
2019-12-25,2.520681063663258
2020-01-10,1.981367626953125
2020-01-26,2.070017148652918
2020-02-27,1.439581992402918
2020-03-14,0.8095000333898208
2020-03-30,0.6304352355957031
2020-04-15,0.450310888671875
2020-05-17,0.0
2020-06-02,0.0
2020-06-18,0.0
2020-07-04,0.0
2020-07-20,0.0
2020-08-05,0.0
2020-08-21,0.5403730590820313
2020-09-06,0.450310888671875
2020-09-22,0.450310888671875
2020-10-08,0.3602487182617187
2020-10-24,0.27018654174804685
2020-11-09,0.18012435913085936
2020-11-25,0.0
2020-12-11,0.0
2020-12-27,0.0
2021-01-12,0.0
2021-02-13,0.0
2021-03-01,0.0
2021-03-17,0.0
2021-04-02,0.0
2021-04-18,0.0
2021-05-04,0.0
2021-05-20,1.0807460327148437
2021-06-05,0.9006217224121094
2021-06-21,0.7204973937988282
2021-07-07,0.7204974060058593
2021-07-23,16.247205706595636
2021-08-08,12.174279992340686
2021-08-24,16.61381164093617
2021-09-09,15.589928420553772
2021-09-25,14.450908610337205
2021-10-11,12.760214437016504
2021-10-27,10.519257429893344
2021-11-12,8.279006676815257
2021-11-28,6.298699541877298
2022-01-15,3.6010737282427616
2022-01-31,3.2408251137408084
2022-02-16,2.880576523652918
2022-03-04,2.3402035622271367
2022-03-20,1.7097684548052616
2022-04-05,0.6304352355957031
2022-04-21,0.450310888671875
2022-05-07,0.3602487182617187
2022-05-23,0.0
2022-06-08,0.0
2022-06-24,1.2608703002929686
2022-07-10,0.7204973876953125
2022-07-26,0.5403730590820313
2022-08-11,0.450310888671875
2022-08-27,16.169505181525743
2022-09-12,14.957728679821539
2022-09-28,15.94452621967391
2022-12-01,13.618806872367108
2022-12-17,12.103644359968595
2023-01-02,10.667948585659849
2023-01-18,8.963832276587391
2023-02-03,7.554271839815027
2023-03-07,4.406688524026309
2023-04-08,2.7004522133501836
2023-04-24,1.8001838163488049
2023-05-10,0.9006217346191406
2023-06-11,0.3602487182617187
2023-06-27,0.0
2023-07-13,0.0
2023-07-29,0.0
2023-08-30,14.765242470750998
2023-09-15,12.534528332184436
2023-10-01,10.925772894813687
2023-10-17,7.738987120217715
2023-11-02,5.402316495576746
2023-12-04,3.60107375876034
2024-01-05,2.7908674528234143
2024-01-21,2.6103900246294804
2024-02-22,1.9810144114056756
2024-03-09,1.530703626493566
2024-04-10,0.8105595397949219
2024-04-26,0.3602487182617187
2024-05-12,0.27018654174804685
2024-05-28,0.0
2024-06-13,0.0
2024-06-29,0.0
2024-07-15,0.0
2024-08-16,0.0
2024-09-01,16.578139849494494
2024-09-17,14.830581753264784
2024-10-03,15.735794129973772
2024-10-19,13.872039735251034
2024-11-20,10.06894699898514
2024-12-22,7.199320739387063
2025-01-07,5.492731661807789
2025-01-23,4.952358999454273
2025-02-08,3.777666095832376
